split,pair_id,candidate_class,pred_class,correct,active_units_count,top_units,top_values
train,v5bpair_00161,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"485,600,709,429,758,23,49,513,332,780,248,786","0.269467,0.268406,0.259134,0.240095,0.239092,0.216569,0.209195,0.206567,0.206015,0.204490,0.198562,0.197980"
train,v5bpair_00162,suelo_urbano,suelo_urbano,True,122,"568,899,379,4,3,713,652,350,442,140,26,861","0.508000,0.441358,0.439875,0.427517,0.379749,0.353048,0.346697,0.344195,0.337235,0.330864,0.330278,0.324103"
train,v5bpair_00163,vegetacion_densa,vegetacion_densa,True,122,"612,961,269,524,650,996,275,127,981,605,270,583","0.402610,0.399953,0.384921,0.354083,0.349558,0.347778,0.332989,0.309305,0.309057,0.307532,0.306297,0.301605"
train,v5bpair_00165,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"262,350,220,618,4,367,591,836,819,745,782,787","0.245488,0.229606,0.228277,0.204083,0.201267,0.197299,0.193542,0.179021,0.174213,0.162956,0.162087,0.161960"
train,v5bpair_00166,vegetacion_densa,vegetacion_densa,True,122,"346,961,275,14,269,583,39,805,134,848,162,816","0.300494,0.235865,0.222895,0.222841,0.217473,0.215565,0.206761,0.195761,0.193243,0.192245,0.191213,0.190382"
train,v5bpair_00167,suelo_urbano,suelo_urbano,True,122,"350,265,5,454,1017,582,669,3,900,718,442,294","0.238289,0.238123,0.228578,0.209887,0.205436,0.204175,0.200155,0.193475,0.191490,0.179713,0.177177,0.171812"
train,v5bpair_00170,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"262,220,367,630,350,868,815,745,836,622,618,442","0.257921,0.254817,0.253104,0.239840,0.233189,0.231067,0.223297,0.222501,0.217938,0.215570,0.190749,0.187049"
train,v5bpair_00171,suelo_urbano,suelo_urbano,True,122,"899,534,442,713,5,140,568,411,816,959,621,524","0.263330,0.221839,0.221535,0.219199,0.210076,0.204885,0.203093,0.192849,0.190858,0.190079,0.189156,0.183833"
train,v5bpair_00174,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"618,350,262,651,317,950,4,819,731,787,472,815","0.270470,0.253134,0.222288,0.208974,0.203039,0.202298,0.184167,0.174910,0.168067,0.162989,0.156516,0.156461"
train,v5bpair_00176,suelo_urbano,suelo_urbano,True,122,"899,711,379,568,655,158,675,1008,815,279,535,375","0.262081,0.242648,0.226908,0.214155,0.209184,0.204783,0.198272,0.196304,0.188502,0.185997,0.185024,0.184474"
train,v5bpair_00177,ozono_anomalo,ozono_anomalo,True,122,"251,1,606,531,432,46,163,711,455,653,390,213","0.344856,0.336723,0.298433,0.273802,0.264268,0.216812,0.215532,0.214703,0.214653,0.211505,0.210985,0.210663"
train,v5bpair_00181,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"49,711,1,510,692,841,904,772,709,476,167,837","0.311484,0.298498,0.279706,0.264873,0.247807,0.235683,0.211890,0.209098,0.207016,0.204169,0.194797,0.194555"
train,v5bpair_00182,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"618,819,262,417,350,787,1012,4,591,815,220,731","0.233421,0.226589,0.221931,0.209333,0.197680,0.197279,0.189317,0.179229,0.176234,0.168919,0.157199,0.156912"
train,v5bpair_00183,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"367,220,417,262,442,834,591,703,819,651,429,754","0.174303,0.169666,0.164925,0.161659,0.160680,0.158450,0.156360,0.147960,0.144199,0.142955,0.140527,0.140462"
train,v5bpair_00184,vegetacion_densa,vegetacion_densa,True,122,"204,524,277,269,88,612,275,463,961,229,568,654","0.296386,0.264217,0.258006,0.253245,0.237547,0.237478,0.235031,0.233964,0.228310,0.200891,0.194630,0.193284"
train,v5bpair_00186,suelo_urbano,suelo_urbano,True,122,"350,552,26,3,899,61,4,442,776,692,978,156","0.259481,0.242920,0.234864,0.226830,0.220943,0.209945,0.206721,0.199390,0.187996,0.187656,0.186970,0.186759"
train,v5bpair_00188,suelo_urbano,suelo_urbano,True,122,"4,3,745,568,442,350,928,26,140,379,53,899","0.382639,0.340910,0.317365,0.317064,0.315598,0.314357,0.303128,0.301696,0.291627,0.287250,0.281866,0.278822"
train,v5bpair_00190,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"758,600,485,429,843,709,367,513,936,836,857,248","0.280771,0.272039,0.251755,0.215601,0.207512,0.204030,0.200615,0.194300,0.193380,0.189906,0.186417,0.183558"
train,v5bpair_00192,vegetacion_densa,vegetacion_densa,True,122,"568,674,605,566,269,441,524,219,583,956,275,488","0.328578,0.303537,0.298525,0.293880,0.284111,0.280725,0.264175,0.260703,0.257587,0.252063,0.243482,0.232280"
train,v5bpair_00193,vegetacion_densa,vegetacion_densa,True,122,"275,650,524,568,981,612,194,204,392,219,961,674","0.337185,0.308471,0.280509,0.268553,0.266404,0.266237,0.263531,0.259077,0.256989,0.254238,0.251722,0.250824"
train,v5bpair_00195,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"335,745,998,685,757,191,600,915,660,1,537,936","0.237580,0.208985,0.204053,0.202195,0.200553,0.188102,0.183451,0.178298,0.173941,0.167739,0.165088,0.164226"
train,v5bpair_00196,suelo_urbano,suelo_urbano,True,122,"568,711,899,140,5,61,442,4,650,552,112,332","0.276880,0.248751,0.227048,0.220350,0.200124,0.196953,0.190566,0.183464,0.173359,0.172072,0.171041,0.166044"
train,v5bpair_00197,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"4,538,335,1006,187,541,568,704,326,618,974,694","0.291544,0.211078,0.207267,0.206253,0.184967,0.184428,0.171519,0.167989,0.167355,0.166999,0.163854,0.163000"
train,v5bpair_00198,ozono_anomalo,ozono_anomalo,True,122,"606,669,978,98,541,660,5,864,251,1,270,773","0.303529,0.251473,0.234594,0.226988,0.220960,0.220530,0.218744,0.214439,0.208723,0.208496,0.202523,0.195617"
train,v5bpair_00200,suelo_urbano,suelo_urbano,True,122,"568,3,379,26,288,928,652,913,5,899,140,956","0.939444,0.893060,0.760836,0.759670,0.722663,0.700137,0.692683,0.634228,0.627378,0.620358,0.591011,0.589223"
train,v5bpair_00202,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"332,998,426,786,23,758,485,711,841,709,158,63","0.247142,0.221737,0.221536,0.211557,0.209238,0.198795,0.197670,0.187682,0.174445,0.173767,0.173263,0.169713"
train,v5bpair_00204,suelo_urbano,suelo_urbano,True,122,"928,288,3,568,379,652,26,53,5,913,956,442","0.766660,0.765245,0.761808,0.741907,0.706883,0.686494,0.627368,0.594528,0.588805,0.583538,0.557198,0.548145"
train,v5bpair_00206,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"745,262,158,4,646,442,883,156,703,926,220,980","0.246539,0.233134,0.227507,0.212540,0.191016,0.190065,0.187687,0.179561,0.178900,0.178541,0.164609,0.158050"
train,v5bpair_00207,ozono_anomalo,ozono_anomalo,True,122,"669,906,151,190,691,98,408,836,317,323,974,265","0.249334,0.201549,0.196214,0.195701,0.190829,0.189239,0.183116,0.180717,0.179935,0.164382,0.163703,0.163056"
train,v5bpair_00208,contaminacion_alta_SO2,contaminacion_alta_NO2,False,122,"321,961,855,593,998,708,763,362,962,37,603,819","0.218712,0.202181,0.198254,0.187085,0.184701,0.182881,0.181462,0.172689,0.163892,0.163561,0.159565,0.159460"
train,v5bpair_00209,ozono_anomalo,ozono_anomalo,True,122,"323,669,896,530,321,37,265,52,282,745,660,220","0.283213,0.272642,0.250524,0.237167,0.220851,0.219674,0.218832,0.218028,0.213033,0.209549,0.203677,0.203160"
train,v5bpair_00211,suelo_urbano,suelo_urbano,True,122,"3,568,652,928,288,26,379,5,140,53,913,442","0.785847,0.774868,0.724967,0.705537,0.689526,0.658831,0.639800,0.578694,0.546704,0.545310,0.536840,0.527947"
train,v5bpair_00212,ozono_anomalo,ozono_anomalo,True,122,"323,265,1,379,424,652,251,519,545,900,201,350","0.273238,0.257503,0.248280,0.245587,0.242301,0.235812,0.229388,0.222959,0.204905,0.203782,0.191751,0.191297"
train,v5bpair_00214,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"321,530,359,429,417,591,52,593,485,868,705,770","0.265669,0.224628,0.212993,0.208483,0.202835,0.197324,0.197165,0.195995,0.185555,0.184689,0.176146,0.171795"
train,v5bpair_00215,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1019,721,359,269,869,321,711,605,566,903,476,934","0.290585,0.278435,0.261260,0.259840,0.248970,0.244513,0.239251,0.228534,0.215743,0.210631,0.207461,0.202486"
train,v5bpair_00216,vegetacion_densa,vegetacion_densa,True,122,"335,269,770,674,14,589,532,275,961,403,860,346","0.257720,0.252954,0.246324,0.244911,0.229190,0.220188,0.218430,0.218401,0.216987,0.211414,0.207712,0.206156"
train,v5bpair_00217,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"711,1,758,998,692,485,709,386,989,167,422,75","0.213112,0.195141,0.195068,0.185395,0.181508,0.169535,0.166318,0.164168,0.154026,0.152660,0.150711,0.149821"
train,v5bpair_00218,vegetacion_densa,vegetacion_densa,True,122,"269,346,524,335,674,568,650,275,532,981,898,88","0.389903,0.383944,0.371735,0.363443,0.361962,0.325262,0.321515,0.320847,0.317293,0.315176,0.297733,0.290549"
train,v5bpair_00220,vegetacion_densa,vegetacion_densa,True,122,"275,269,981,219,776,961,612,524,805,279,674,441","0.458692,0.413281,0.395005,0.393013,0.376826,0.367120,0.356147,0.355975,0.344980,0.341128,0.335793,0.322920"
train,v5bpair_00221,suelo_urbano,suelo_urbano,True,122,"568,928,379,3,899,288,652,26,4,524,956,5","0.670157,0.554100,0.551633,0.533498,0.530696,0.526003,0.482977,0.463826,0.452393,0.434538,0.424232,0.422416"
train,v5bpair_00222,ozono_anomalo,ozono_anomalo,True,122,"1,541,606,323,251,757,182,836,528,467,960,350","0.304390,0.278720,0.271995,0.261625,0.250379,0.235718,0.227828,0.197623,0.190351,0.189746,0.188145,0.185947"
train,v5bpair_00224,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"618,819,262,630,591,417,350,1012,367,156,815,472","0.298087,0.294782,0.289741,0.266726,0.260743,0.255634,0.245279,0.236754,0.226715,0.226152,0.224032,0.221871"
train,v5bpair_00226,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"80,127,201,603,285,699,974,909,708,336,321,106","0.248121,0.232632,0.199403,0.193603,0.189043,0.186642,0.177141,0.170910,0.170832,0.167140,0.158756,0.154660"
train,v5bpair_00227,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"262,591,220,926,745,350,836,323,152,618,417,669","0.217656,0.202196,0.195427,0.189810,0.189655,0.187464,0.187098,0.180263,0.164729,0.163496,0.159765,0.158399"
train,v5bpair_00228,vegetacion_densa,vegetacion_densa,True,122,"291,961,148,133,229,877,996,158,127,959,324,238","0.326178,0.307942,0.291656,0.282273,0.261592,0.247205,0.242855,0.242492,0.240491,0.232857,0.232331,0.231540"
train,v5bpair_00229,vegetacion_densa,vegetacion_densa,True,122,"46,432,961,148,1000,133,76,127,291,204,654,270","0.233849,0.217724,0.203183,0.192554,0.192169,0.191834,0.191655,0.185405,0.179307,0.178886,0.176875,0.176611"
train,v5bpair_00230,suelo_urbano,suelo_urbano,True,122,"568,3,379,26,652,899,5,4,928,956,140,861","0.534589,0.470372,0.448716,0.435134,0.421157,0.420725,0.384332,0.375546,0.357398,0.355100,0.353510,0.347798"
train,v5bpair_00232,ozono_anomalo,ozono_anomalo,True,122,"1000,606,5,652,473,545,34,541,465,615,970,703","0.238697,0.215166,0.214651,0.212548,0.210485,0.204566,0.196227,0.195317,0.184791,0.184277,0.173282,0.173015"
train,v5bpair_00233,suelo_urbano,suelo_urbano,True,122,"568,375,350,899,711,379,409,442,618,861,140,147","0.254508,0.252067,0.236699,0.231676,0.228238,0.222809,0.207409,0.204223,0.196189,0.195778,0.193834,0.187483"
train,v5bpair_00234,suelo_urbano,suelo_urbano,True,122,"568,379,5,288,3,747,928,652,913,442,956,776","0.449460,0.445795,0.425843,0.420500,0.403137,0.373903,0.367984,0.360059,0.359341,0.350560,0.333939,0.329961"
train,v5bpair_00235,suelo_urbano,suelo_urbano,True,122,"379,652,913,4,568,322,3,899,657,391,53,1008","0.300788,0.265574,0.241172,0.226494,0.213087,0.201266,0.199552,0.194843,0.190861,0.189718,0.188633,0.185935"
train,v5bpair_00236,vegetacion_densa,vegetacion_densa,True,122,"961,269,275,681,589,674,1018,323,188,865,708,229","0.230883,0.222696,0.211735,0.198675,0.197956,0.180243,0.178643,0.174045,0.173372,0.172512,0.170864,0.170762"
train,v5bpair_00237,vegetacion_densa,vegetacion_densa,True,122,"961,650,269,204,877,981,238,432,229,279,996,380","0.260874,0.260415,0.251795,0.244847,0.243640,0.243569,0.234050,0.231979,0.224865,0.218560,0.210134,0.197203"
train,v5bpair_00239,vegetacion_densa,vegetacion_densa,True,122,"269,275,14,898,605,335,534,915,88,674,650,961","0.358274,0.343787,0.295277,0.288771,0.282296,0.267574,0.259930,0.255523,0.255436,0.254638,0.249755,0.242394"
train,v5bpair_00240,ozono_anomalo,ozono_anomalo,True,122,"182,669,1,323,660,251,317,265,541,978,282,239","0.263298,0.261436,0.253077,0.252246,0.251601,0.245384,0.235024,0.227541,0.207096,0.206534,0.201307,0.199175"
train,v5bpair_00241,suelo_urbano,suelo_urbano,True,122,"568,899,3,379,652,524,956,288,4,26,861,928","0.575971,0.434371,0.421715,0.407926,0.401408,0.396725,0.395889,0.390640,0.387506,0.387232,0.376517,0.356702"
train,v5bpair_00242,ozono_anomalo,ozono_anomalo,True,122,"251,218,541,106,836,519,323,455,201,1,477,703","0.300127,0.287523,0.282842,0.256913,0.251033,0.249895,0.244141,0.242345,0.233292,0.233025,0.227309,0.223300"
train,v5bpair_00243,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"158,1006,367,819,335,618,832,620,745,133,926,600","0.207771,0.202098,0.175060,0.173702,0.159027,0.158606,0.156343,0.155625,0.152472,0.151125,0.151047,0.150737"
train,v5bpair_00244,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"692,1,711,989,1019,432,75,49,530,61,474,63","0.343322,0.335744,0.292898,0.258684,0.244169,0.235470,0.234631,0.231011,0.222530,0.217271,0.212294,0.209124"
train,v5bpair_00247,suelo_urbano,suelo_urbano,True,122,"5,3,379,288,442,568,747,652,524,928,350,397","0.337899,0.302722,0.296946,0.291193,0.286732,0.286669,0.284397,0.274077,0.264105,0.261528,0.260650,0.258914"
train,v5bpair_00248,suelo_urbano,suelo_urbano,True,122,"3,568,899,288,379,928,5,350,26,652,397,442","0.672290,0.659274,0.619243,0.585222,0.566400,0.548167,0.545949,0.540315,0.530341,0.520080,0.476213,0.466682"
train,v5bpair_00251,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"600,618,904,950,692,791,332,4,472,704,541,262","0.342589,0.323014,0.296506,0.272363,0.268227,0.264970,0.261959,0.240412,0.233742,0.218452,0.212737,0.210035"
train,v5bpair_00252,vegetacion_densa,vegetacion_densa,True,122,"524,335,346,39,905,135,583,456,848,534,805,617","0.223185,0.214116,0.207921,0.205248,0.201405,0.200293,0.200016,0.196319,0.195419,0.186301,0.179967,0.179118"
train,v5bpair_00253,ozono_anomalo,ozono_anomalo,True,122,"251,566,182,1019,660,606,388,990,377,323,865,669","0.281099,0.271535,0.239537,0.225261,0.202113,0.200896,0.199713,0.196921,0.192770,0.187686,0.177238,0.173205"
train,v5bpair_00254,suelo_urbano,suelo_urbano,True,122,"928,3,652,288,568,379,5,26,442,913,251,520","0.714345,0.694743,0.643693,0.613315,0.575311,0.561879,0.512737,0.497225,0.492122,0.490677,0.477190,0.472002"
train,v5bpair_00255,suelo_urbano,suelo_urbano,True,122,"568,3,288,899,26,379,5,928,652,4,397,861","0.661599,0.628310,0.577192,0.542608,0.527898,0.524185,0.511256,0.498014,0.492579,0.482000,0.462575,0.441973"
train,v5bpair_00256,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"530,998,1,213,758,191,780,321,411,485,909,841","0.218082,0.206761,0.200864,0.190514,0.187590,0.186841,0.185334,0.179257,0.179247,0.178827,0.170605,0.168187"
train,v5bpair_00258,suelo_urbano,suelo_urbano,True,122,"568,899,442,4,713,815,535,375,140,409,657,747","0.304990,0.267338,0.266686,0.251350,0.242631,0.223434,0.221270,0.219390,0.218459,0.210776,0.207201,0.204312"
train,v5bpair_00260,suelo_urbano,suelo_urbano,True,122,"265,442,713,156,1012,806,190,959,350,162,786,119","0.271118,0.241594,0.228075,0.219270,0.201990,0.200228,0.198614,0.198518,0.197322,0.192634,0.189072,0.188907"
train,v5bpair_00261,contaminacion_alta_NO2,contaminacion_alta_SO2,False,122,"332,1006,600,118,959,620,426,618,133,654,158,576","0.287880,0.264105,0.252598,0.251980,0.222319,0.219052,0.215772,0.214881,0.212276,0.209168,0.208141,0.203147"
train,v5bpair_00262,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"903,386,711,432,422,843,998,989,476,617,49,1","0.251195,0.235837,0.216648,0.209913,0.207078,0.190808,0.189423,0.184131,0.182380,0.175404,0.175356,0.172173"
train,v5bpair_00263,suelo_urbano,suelo_urbano,True,122,"389,379,350,568,652,913,4,265,5,978,756,375","0.277167,0.257690,0.251366,0.243936,0.237769,0.234540,0.234403,0.229247,0.227751,0.213267,0.212343,0.210677"
train,v5bpair_00264,vegetacion_densa,vegetacion_densa,True,122,"650,275,210,290,463,355,374,612,897,346,981,194","0.249803,0.236255,0.217356,0.209028,0.202276,0.201575,0.200181,0.196209,0.191975,0.191258,0.189649,0.189206"
train,v5bpair_00265,suelo_urbano,suelo_urbano,True,122,"3,379,568,411,652,140,899,317,5,4,956,442","0.465375,0.365538,0.365008,0.327432,0.327249,0.313989,0.309220,0.299703,0.299084,0.293596,0.290829,0.288545"
train,v5bpair_00267,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"618,262,819,350,787,1012,630,4,834,367,600,591","0.300600,0.296462,0.270983,0.266482,0.258419,0.236046,0.226439,0.209199,0.206395,0.204130,0.202792,0.201808"
train,v5bpair_00271,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"745,926,262,220,883,417,158,646,980,377,591,703","0.333820,0.280974,0.257352,0.247038,0.240155,0.226496,0.223363,0.222043,0.220544,0.217073,0.213800,0.210376"
train,v5bpair_00272,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"1,321,758,530,49,191,704,936,709,770,91,998","0.256445,0.249583,0.242059,0.238141,0.213166,0.212105,0.204104,0.197021,0.192140,0.188492,0.186675,0.179762"
train,v5bpair_00273,vegetacion_densa,vegetacion_densa,True,122,"127,612,959,654,363,148,566,961,432,568,269,1000","0.225966,0.188603,0.179681,0.173979,0.170816,0.169179,0.168694,0.167606,0.165793,0.158182,0.157731,0.155145"
train,v5bpair_00274,ozono_anomalo,ozono_anomalo,True,122,"606,830,269,711,692,773,444,541,747,8,978,270","0.282060,0.272845,0.249850,0.235787,0.226673,0.225621,0.222649,0.209647,0.206641,0.199324,0.197116,0.192126"
train,v5bpair_00275,vegetacion_densa,vegetacion_densa,True,122,"269,711,432,229,270,1,692,346,275,360,961,605","0.265576,0.241225,0.201676,0.193210,0.188990,0.185845,0.182155,0.180601,0.170042,0.168898,0.166418,0.162618"
train,v5bpair_00276,vegetacion_densa,vegetacion_densa,True,122,"275,612,837,650,374,848,49,706,915,721,674,524","0.357412,0.286273,0.263406,0.263177,0.260501,0.244136,0.241886,0.238435,0.231431,0.229416,0.228817,0.226356"
train,v5bpair_00278,contaminacion_alta_SO2,contaminacion_alta_SO2,True,122,"248,91,786,758,485,554,640,411,530,705,238,513","0.255542,0.224393,0.217518,0.217012,0.213992,0.208814,0.208513,0.203101,0.198150,0.197412,0.196353,0.193207"
train,v5bpair_00279,vegetacion_densa,vegetacion_densa,True,122,"269,711,204,996,432,639,275,961,229,708,681,1","0.209053,0.203143,0.198920,0.168975,0.167549,0.165339,0.160672,0.158793,0.158614,0.154588,0.153448,0.149490"
train,v5bpair_00281,vegetacion_densa,vegetacion_densa,True,122,"568,956,190,127,524,290,275,612,959,883,976,674","0.300207,0.279226,0.255401,0.242827,0.239489,0.226700,0.223741,0.222865,0.219887,0.218162,0.212451,0.208100"
train,v5bpair_00282,vegetacion_densa,vegetacion_densa,True,122,"269,524,583,275,729,605,650,534,612,127,566,210","0.290734,0.246304,0.245254,0.218175,0.214320,0.214221,0.210286,0.209755,0.201942,0.201800,0.200710,0.197092"
train,v5bpair_00283,ozono_anomalo,ozono_anomalo,True,122,"606,1,841,669,864,323,182,660,98,1014,541,388","0.278398,0.263847,0.246978,0.229413,0.227779,0.227054,0.225811,0.219767,0.203178,0.203125,0.180748,0.179479"
train,v5bpair_00284,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"127,998,335,903,603,42,757,15,974,336,80,422","0.268086,0.242836,0.229551,0.228535,0.219805,0.207999,0.198200,0.191477,0.186642,0.185259,0.174558,0.173076"
train,v5bpair_00285,ozono_anomalo,ozono_anomalo,True,122,"660,947,275,323,1,477,706,76,519,587,381,691","0.308443,0.296705,0.291597,0.286137,0.284139,0.273731,0.266005,0.255719,0.249210,0.248382,0.234977,0.229913"
train,v5bpair_00286,contaminacion_alta_NO2,contaminacion_alta_NO2,True,122,"106,377,660,883,838,367,685,926,127,703,669,541","0.206266,0.196676,0.192079,0.190761,0.178428,0.178205,0.177037,0.172257,0.170350,0.166711,0.164604,0.160109"
